System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:20:17:127, 36868650535048,  180.350,   30.000, 3800,  15.883,1427.201, 396.445,  12.724, 864.466, 240.129, 60,  0,   0.000,   0.000,   0.000,   0.123,  28.391,   7.886,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  88.996
13:20:17:237, 36868917288779,  180.460,   24.000, 1300,   5.678,1427.827, 396.619,   2.524, 864.744, 240.207, 47,  0,   0.000,   0.000,   0.000,   0.054,  28.396,   7.888,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  82.401
13:20:17:359, 36869212742161,  180.582,   26.000, 1300,   4.129,1428.331, 396.759,   1.552, 864.934, 240.259, 47,  0,   0.000,   0.000,   0.000,   0.032,  28.400,   7.889,  24.000,  51.000, 105.000,   0.000,   0.000,  613,  27.297
13:20:17:468, 36869477187223,  180.692,   26.000, 1300,   5.215,1428.901, 396.917,   1.319, 865.078, 240.299, 48,  0,   0.000,   0.000,   0.000,   0.028,  28.403,   7.890,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  57.680
13:20:17:593, 36869779727007,  180.817,   23.000, 3600,   7.404,1429.827, 397.174,   3.473, 865.512, 240.420, 48,  0,   0.000,   0.000,   0.000,   0.104,  28.416,   7.893,  24.000,  51.000, 105.000,   0.000,   0.000,   91,  76.105
13:20:17:702, 36870043268018,  180.926,   23.000, 1700,   3.970,1430.260, 397.294,   1.758, 865.704, 240.473, 47,  0,   0.000,   0.000,   0.000,   0.048,  28.422,   7.895,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  80.420
13:20:17:811, 36870306751732,  181.034,   25.000, 1300,   4.674,1430.769, 397.436,   1.346, 865.850, 240.514, 48,  0,   0.000,   0.000,   0.000,   0.062,  28.428,   7.897,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  82.265
13:20:17:936, 36870608263809,  181.159,   23.000, 1300,   3.411,1431.194, 397.554,   1.254, 866.007, 240.557, 48,  0,   0.000,   0.000,   0.000,   0.064,  28.436,   7.899,  24.000,  51.000, 105.000,   0.000,   0.000,   55,  55.558
13:20:18:061, 36870911375517,  181.284,   25.000, 1300,   4.211,1431.722, 397.700,   1.224, 866.160, 240.600, 48,  0,   0.000,   0.000,   0.000,   0.058,  28.444,   7.901,  24.000,  51.000, 105.000,   0.000,   0.000,  561,  25.973
13:20:18:171, 36871178005051,  181.395,   29.000, 1900,   4.185,1432.183, 397.829,   1.626, 866.339, 240.650, 47,  0,   0.000,   0.000,   0.000,   0.064,  28.451,   7.903,  24.000,  51.000, 105.000,   0.000,   0.000,   57,  40.637
13:20:18:295, 36871477106264,  181.518,   25.000, 1800,   7.618,1433.125, 398.090,   4.659, 866.915, 240.810, 55,  0,   0.000,   0.000,   0.000,   0.039,  28.455,   7.904,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  63.000
13:20:18:421, 36871781035040,  181.644,   26.000, 3800,  14.018,1434.886, 398.579,   9.837, 868.151, 241.153, 50,  0,   0.000,   0.000,   0.000,   0.035,  28.460,   7.906,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  88.812
13:20:18:544, 36872079476040,  181.767,   24.000, 3800,  13.263,1436.522, 399.034,   9.849, 869.366, 241.491, 48,  0,   0.000,   0.000,   0.000,   0.029,  28.463,   7.906,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  63.595
13:20:18:653, 36872343365933,  181.876,   27.000, 1600,   4.579,1437.021, 399.173,   2.124, 869.598, 241.555, 47,  0,   0.000,   0.000,   0.000,   0.045,  28.468,   7.908,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  87.694
13:20:18:777, 36872643853553,  182.001,   24.000, 1300,   4.198,1437.543, 399.317,   1.821, 869.824, 241.618, 48,  0,   0.000,   0.000,   0.000,   0.040,  28.473,   7.909,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  80.354
13:20:18:902, 36872947708414,  182.126,   28.000, 1300,   3.918,1438.035, 399.454,   1.533, 870.016, 241.671, 47,  0,   0.000,   0.000,   0.000,   0.043,  28.479,   7.911,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  40.675
13:20:19:010, 36873207778759,  182.234,   23.000, 1300,   3.165,1438.375, 399.549,   0.945, 870.118, 241.699, 47,  0,   0.000,   0.000,   0.000,   0.038,  28.483,   7.912,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  81.107
13:20:19:134, 36873507499424,  182.358,   26.000, 1300,   3.563,1438.817, 399.671,   1.273, 870.276, 241.743, 47,  0,   0.000,   0.000,   0.000,   0.049,  28.489,   7.914,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  72.753
13:20:19:258, 36873806498370,  182.481,   29.000, 1300,   3.976,1439.308, 399.808,   1.395, 870.448, 241.791, 47,  0,   0.000,   0.000,   0.000,   0.189,  28.512,   7.920,  24.000,  51.000, 105.000,   0.000,   0.000,  177,  51.786
13:20:19:383, 36874108703137,  182.606,   30.000, 1500,   4.800,1439.908, 399.974,   2.016, 870.700, 241.861, 47,  0,   0.000,   0.000,   0.000,   0.226,  28.541,   7.928,  24.000,  51.000, 105.000,   0.000,   0.000,  123,  81.584
13:20:19:493, 36874375765961,  182.716,   26.000, 1300,   4.318,1440.384, 400.107,   1.630, 870.880, 241.911, 47,  0,   0.000,   0.000,   0.000,   0.152,  28.557,   7.933,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  77.849
13:20:19:617, 36874676038670,  182.841,   31.000, 2900,   5.349,1441.048, 400.291,   2.522, 871.193, 241.998, 51,  0,   0.000,   0.000,   0.000,   0.162,  28.578,   7.938,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  91.640
13:20:19:742, 36874978369199,  182.966,   27.000, 2600,   8.635,1442.127, 400.591,   4.292, 871.729, 242.147, 48,  0,   0.000,   0.000,   0.000,   0.354,  28.622,   7.950,  24.000,  51.000, 105.000,   0.000,   0.000,  189,  68.152
13:20:19:882, 36875314779845,  183.105,   32.000, 3800,  14.802,1444.186, 401.163,  10.922, 873.248, 242.569, 54,  0,   0.000,   0.000,   0.000,   0.390,  28.676,   7.966,  24.000,  51.000, 105.000,   0.000,   0.000,  126,  81.020
13:20:20:005, 36875613939352,  183.228,   22.000, 2000,  10.138,1445.439, 401.511,   7.167, 874.134, 242.815, 48,  0,   0.000,   0.000,   0.000,   0.284,  28.711,   7.975,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  89.077
13:20:20:114, 36875876376606,  183.337,   25.000, 2000,   4.577,1445.936, 401.649,   2.045, 874.356, 242.877, 48,  0,   0.000,   0.000,   0.000,   0.203,  28.733,   7.981,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  91.716
13:20:20:237, 36876173902432,  183.460,   28.000, 1300,   5.606,1446.625, 401.840,   2.109, 874.616, 242.949, 47,  0,   0.000,   0.000,   0.000,   0.169,  28.754,   7.987,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  91.866
13:20:20:346, 36876437867584,  183.569,   23.000, 1900,   3.756,1447.035, 401.954,   1.340, 874.762, 242.989, 47,  0,   0.000,   0.000,   0.000,   0.029,  28.757,   7.988,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  86.946
13:20:20:470, 36876737200719,  183.693,   23.000, 1300,   4.561,1447.600, 402.111,   1.327, 874.926, 243.035, 47,  0,   0.000,   0.000,   0.000,   0.035,  28.761,   7.989,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  85.157
13:20:20:595, 36877040316765,  183.818,   26.000, 1300,   4.103,1448.114, 402.254,   1.338, 875.094, 243.082, 47,  0,   0.000,   0.000,   0.000,   0.049,  28.767,   7.991,  24.000,  51.000, 105.000,   0.000,   0.000,  561,  28.502
13:20:20:702, 36877300536301,  183.925,   24.000, 1300,   3.708,1448.512, 402.365,   1.142, 875.217, 243.116, 47,  0,   0.000,   0.000,   0.000,   0.026,  28.770,   7.992,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  57.429
13:20:20:827, 36877602236898,  184.050,   27.000, 1300,   3.970,1449.008, 402.502,   1.443, 875.396, 243.166, 47,  0,   0.000,   0.000,   0.000,   0.135,  28.787,   7.996,  24.000,  51.000, 105.000,   0.000,   0.000,  151,  64.480
13:20:20:952, 36877904411062,  184.175,   27.000, 1300,   4.094,1449.519, 402.644,   1.472, 875.580, 243.217, 47,  0,   0.000,   0.000,   0.000,   0.163,  28.807,   8.002,  24.000,  51.000, 105.000,   0.000,   0.000,  225,  58.131
13:20:21:076, 36878204349244,  184.299,   30.000, 2500,   9.056,1450.642, 402.956,   4.990, 876.199, 243.389, 55,  0,   0.000,   0.000,   0.000,   0.088,  28.818,   8.005,  24.000,  51.000, 105.000,   0.000,   0.000,  113,  65.206
13:20:21:216, 36878543905341,  184.439,   33.000, 3800,  11.730,1452.288, 403.413,   8.299, 877.364, 243.712, 52,  0,   0.000,   0.000,   0.000,   0.330,  28.865,   8.018,  24.000,  51.000, 105.000,   0.000,   0.000,   65,  91.865
13:20:21:340, 36878841866739,  184.563,   34.000, 3800,  17.163,1454.402, 404.001,  13.192, 878.989, 244.163, 54,  0,   0.000,   0.000,   0.000,   0.570,  28.935,   8.037,  24.000,  51.000, 105.000,   0.000,   0.000,   99,  77.973
13:20:21:463, 36879141309222,  184.686,   35.000, 1300,   7.481,1455.328, 404.258,   4.896, 879.595, 244.332, 48,  0,   0.000,   0.000,   0.000,   0.017,  28.937,   8.038,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  86.634
13:20:21:587, 36879440072242,  184.810,   34.000, 1400,   4.681,1455.906, 404.418,   2.020, 879.844, 244.401, 47,  0,   0.000,   0.000,   0.000,   0.034,  28.941,   8.039,  24.000,  51.000, 105.000,   0.000,   0.000,   65,  90.048
13:20:21:696, 36879703687443,  184.919,   32.000, 1300,   4.100,1456.353, 404.542,   1.588, 880.017, 244.449, 49,  0,   0.000,   0.000,   0.000,   0.035,  28.945,   8.040,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  89.807
13:20:21:820, 36880003980557,  185.043,   32.000, 1300,   4.625,1456.927, 404.702,   1.999, 880.265, 244.518, 47,  0,   0.000,   0.000,   0.000,   0.040,  28.950,   8.042,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  89.236
13:20:21:945, 36880307848511,  185.169,   31.000, 1300,   4.771,1457.526, 404.868,   1.737, 880.483, 244.579, 47,  0,   0.000,   0.000,   0.000,   0.044,  28.956,   8.043,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  94.867
13:20:22:072, 36880613699165,  185.295,   31.000, 1300,   4.860,1458.141, 405.039,   1.930, 880.727, 244.647, 49,  0,   0.000,   0.000,   0.000,   0.020,  28.958,   8.044,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  94.041
13:20:22:195, 36880910392584,  185.418,   32.000, 1300,   5.118,1458.768, 405.213,   1.671, 880.932, 244.703, 47,  0,   0.000,   0.000,   0.000,   0.156,  28.977,   8.049,  24.000,  51.000, 105.000,   0.000,   0.000,  283,  59.063
13:20:22:319, 36881210737470,  185.542,   33.000, 1300,   4.617,1459.341, 405.373,   1.867, 881.164, 244.768, 47,  0,   0.000,   0.000,   0.000,   0.107,  28.990,   8.053,  24.000,  51.000, 105.000,   0.000,   0.000,  152,  75.672
13:20:22:443, 36881512964972,  185.667,   32.000, 1300,   5.843,1460.071, 405.575,   2.041, 881.419, 244.839, 47,  0,   0.000,   0.000,   0.000,   0.246,  29.021,   8.061,  24.000,  51.000, 105.000,   0.000,   0.000,  320,  42.282
13:20:22:583, 36881850600855,  185.806,   51.000, 1600,  12.789,1461.856, 406.071,   9.230, 882.707, 245.197, 54,  0,   0.000,   0.000,   0.000,   0.166,  29.044,   8.068,  24.000,  51.000, 105.000,   0.000,   0.000,  225,  63.727
13:20:22:707, 36882150668349,  185.930,   35.000, 3800,   9.751,1463.066, 406.407,   6.898, 883.563, 245.434, 52,  0,   0.000,   0.000,   0.000,   0.021,  29.047,   8.069,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  94.709
13:20:22:815, 36882412035305,  186.038,   35.000, 2900,  15.792,1464.772, 406.881,  11.673, 884.824, 245.785, 57,  0,   0.000,   0.000,   0.000,   0.011,  29.048,   8.069,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  94.330
13:20:22:939, 36882711175766,  186.162,   28.000, 1600,   7.397,1465.687, 407.135,   4.023, 885.322, 245.923, 49,  0,   0.000,   0.000,   0.000,   0.008,  29.049,   8.069,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  94.329
13:20:23:050, 36882979235037,  186.273,   33.000, 3300,   4.493,1466.184, 407.273,   1.920, 885.534, 245.982, 48,  0,   0.000,   0.000,   0.000,   0.005,  29.050,   8.069,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  94.854
13:20:23:159, 36883245121777,  186.383,   30.000, 1300,   5.343,1466.772, 407.437,   1.959, 885.750, 246.042, 48,  0,   0.000,   0.000,   0.000,   0.064,  29.057,   8.071,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  88.970
13:20:23:268, 36883508456539,  186.492,   26.000, 1300,   3.770,1467.182, 407.551,   1.314, 885.893, 246.081, 47,  0,   0.000,   0.000,   0.000,   0.024,  29.059,   8.072,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  94.403
13:20:23:394, 36883812994733,  186.617,   31.000, 1300,   5.217,1467.839, 407.733,   2.685, 886.231, 246.175, 48,  0,   0.000,   0.000,   0.000,   0.016,  29.061,   8.073,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  87.998
13:20:23:519, 36884114462397,  186.742,   25.000, 1300,   3.763,1468.308, 407.863,   1.352, 886.399, 246.222, 47,  0,   0.000,   0.000,   0.000,   0.149,  29.080,   8.078,  24.000,  51.000, 105.000,   0.000,   0.000,  307,  60.732
13:20:23:643, 36884415601441,  186.867,   25.000, 2000,   3.900,1468.793, 407.998,   1.532, 886.590, 246.275, 47,  0,   0.000,   0.000,   0.000,   0.052,  29.086,   8.080,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  68.596
13:20:23:789, 36884768642168,  187.012,   23.000, 1300,   5.185,1469.550, 408.208,   2.077, 886.893, 246.359, 47,  0,   0.000,   0.000,   0.000,   0.082,  29.098,   8.083,  24.000,  51.000, 105.000,   0.000,   0.000,   70,  61.439
13:20:23:910, 36885061722293,  187.134,   21.000, 1300,   3.922,1470.025, 408.340,   1.563, 887.082, 246.412, 47,  0,   0.000,   0.000,   0.000,   0.027,  29.102,   8.084,  24.000,  51.000, 105.000,   0.000,   0.000,  620,  29.824
13:20:24:064, 36885431980148,  187.287,   27.000, 2900,   7.993,1471.248, 408.680,   4.963, 887.842, 246.623, 54,  0,   0.000,   0.000,   0.000,   0.018,  29.104,   8.085,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  65.916
13:20:24:188, 36885733561295,  187.411,   32.000, 3800,  12.868,1472.852, 409.126,  10.061, 889.096, 246.971, 50,  0,   0.000,   0.000,   0.000,   0.055,  29.111,   8.086,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  67.312
13:20:24:312, 36886032482875,  187.535,   27.000, 3800,  13.285,1474.494, 409.582,  10.403, 890.382, 247.328, 49,  0,   0.000,   0.000,   0.000,   0.026,  29.114,   8.087,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  85.898
13:20:24:422, 36886300311321,  187.646,   26.000, 1300,   5.211,1475.071, 409.742,   1.903, 890.592, 247.387, 48,  0,   0.000,   0.000,   0.000,   0.075,  29.123,   8.090,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  76.913
13:20:24:546, 36886599188856,  187.769,   25.000, 1300,   3.694,1475.527, 409.869,   1.295, 890.752, 247.431, 47,  0,   0.000,   0.000,   0.000,   0.104,  29.136,   8.093,  24.000,  51.000, 105.000,   0.000,   0.000,   85,  82.084
13:20:24:670, 36886898317088,  187.893,   24.000, 1300,   4.301,1476.059, 410.016,   1.169, 890.897, 247.471, 47,  0,   0.000,   0.000,   0.000,   0.066,  29.144,   8.095,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  21.243
13:20:24:793, 36887196800511,  188.016,   25.000, 1300,   3.545,1476.496, 410.138,   1.314, 891.059, 247.516, 47,  0,   0.000,   0.000,   0.000,   0.050,  29.150,   8.097,  24.000,  51.000, 105.000,   0.000,   0.000,  563,  33.006
13:20:24:916, 36887495560304,  188.140,   24.000, 1300,   3.582,1476.939, 410.261,   1.260, 891.215, 247.560, 47,  0,   0.000,   0.000,   0.000,   0.032,  29.154,   8.098,  24.000,  51.000, 105.000,   0.000,   0.000,   29,  55.469
13:20:25:041, 36887797077753,  188.264,   24.000, 1300,   3.299,1477.350, 410.375,   1.097, 891.351, 247.598, 47,  0,   0.000,   0.000,   0.000,   0.058,  29.161,   8.100,  24.000,  51.000, 105.000,   0.000,   0.000,  548,  26.875
13:20:25:164, 36888094918950,  188.387,   26.000, 1300,   4.483,1477.902, 410.528,   1.276, 891.508, 247.641, 47,  0,   0.000,   0.000,   0.000,   0.058,  29.168,   8.102,  24.000,  51.000, 105.000,   0.000,   0.000,   82,  25.309
13:20:25:275, 36888363351133,  188.498,   25.000, 1300,   3.572,1478.298, 410.638,   1.123, 891.633, 247.676, 47,  0,   0.000,   0.000,   0.000,   0.069,  29.176,   8.104,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  55.872
13:20:25:401, 36888667565952,  188.624,   23.000, 3800,   5.508,1478.991, 410.831,   2.400, 891.935, 247.760, 47,  0,   0.000,   0.000,   0.000,   0.017,  29.178,   8.105,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  86.750
13:20:25:527, 36888971360727,  188.750,   23.000, 2500,   6.128,1479.760, 411.045,   3.651, 892.393, 247.887, 48,  0,   0.000,   0.000,   0.000,   0.047,  29.184,   8.107,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  81.693
13:20:25:667, 36889311822031,  188.890,   31.000, 3800,  11.403,1481.365, 411.490,   8.626, 893.607, 248.224, 51,  0,   0.000,   0.000,   0.000,   0.033,  29.189,   8.108,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  85.083
13:20:25:791, 36889611093570,  189.014,   24.000, 2200,  13.398,1483.023, 411.951,  10.058, 894.851, 248.570, 48,  0,   0.000,   0.000,   0.000,   0.504,  29.251,   8.125,  24.000,  51.000, 105.000,   0.000,   0.000,  194,  66.507
13:20:25:900, 36889875114723,  189.123,   23.000, 1300,   4.471,1483.511, 412.086,   1.953, 895.064, 248.629, 47,  0,   0.000,   0.000,   0.000,   0.158,  29.268,   8.130,  24.000,  51.000, 105.000,   0.000,   0.000,   94,  81.912
13:20:26:010, 36890141324451,  189.233,   31.000, 1300,   4.390,1483.994, 412.220,   1.771, 895.259, 248.683, 47,  0,   0.000,   0.000,   0.000,   0.136,  29.283,   8.134,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  91.231
13:20:26:135, 36890442019030,  189.358,   33.000, 1300,   4.493,1484.552, 412.376,   1.692, 895.470, 248.742, 47,  0,   0.000,   0.000,   0.000,   0.246,  29.314,   8.143,  24.000,  51.000, 105.000,   0.000,   0.000,  169,  70.722
13:20:26:257, 36890738400384,  189.480,   26.000, 1300,   4.015,1485.044, 412.512,   1.316, 895.631, 248.786, 47,  0,   0.000,   0.000,   0.000,   0.197,  29.338,   8.149,  24.000,  51.000, 105.000,   0.000,   0.000,  149,  54.127
13:20:26:367, 36891004583444,  189.590,   38.000, 1300,   4.452,1485.534, 412.648,   1.762, 895.825, 248.840, 47,  0,   0.000,   0.000,   0.000,   0.159,  29.355,   8.154,  24.000,  51.000, 105.000,   0.000,   0.000,  109,  69.268
13:20:26:490, 36891302693246,  189.713,   28.000, 1300,   5.485,1486.210, 412.836,   1.438, 896.002, 248.889, 47,  0,   0.000,   0.000,   0.000,   0.205,  29.381,   8.161,  24.000,  51.000, 105.000,   0.000,   0.000,   86,  89.060
13:20:26:615, 36891604506459,  189.838,   30.000, 1300,   4.352,1486.753, 412.987,   1.579, 896.199, 248.944, 46,  0,   0.000,   0.000,   0.000,   0.187,  29.404,   8.168,  24.000,  51.000, 105.000,   0.000,   0.000,  196,  65.582
13:20:26:741, 36891908847550,  189.964,   36.000, 2500,  10.713,1488.100, 413.361,   6.878, 897.064, 249.184, 50,  0,   0.000,   0.000,   0.000,   0.368,  29.450,   8.181,  24.000,  51.000, 105.000,   0.000,   0.000,  200,  57.803
13:20:26:865, 36892208280017,  190.088,   58.000, 3800,  20.495,1490.637, 414.066,  17.477, 899.227, 249.785, 57,  0,   0.000,   0.000,   0.000,   0.111,  29.464,   8.184,  24.000,  51.000, 105.000,   0.000,   0.000,   73,  78.778
13:20:26:990, 36892511293641,  190.213,   48.000, 3800,  21.229,1493.296, 414.804,  17.623, 901.435, 250.399, 59,  0,   0.000,   0.000,   0.000,   0.005,  29.465,   8.185,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  94.876
13:20:27:115, 36892813974654,  190.338,   32.000, 3800,  16.886,1495.409, 415.391,  12.913, 903.050, 250.847, 57,  0,   0.000,   0.000,   0.000,   0.358,  29.509,   8.197,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  92.123
13:20:27:254, 36893150436005,  190.477,   32.000, 1600,  10.885,1496.923, 415.812,   7.563, 904.102, 251.139, 56,  0,   0.000,   0.000,   0.000,   0.426,  29.569,   8.213,  24.000,  51.000, 105.000,   0.000,   0.000,   74,  93.415
13:20:27:379, 36893451586568,  190.602,   25.000, 2100,  11.432,1498.346, 416.207,   8.136, 905.115, 251.421, 48,  0,   0.000,   0.000,   0.000,   0.099,  29.581,   8.217,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  94.829
13:20:27:487, 36893713917969,  190.710,   28.000, 2900,  11.705,1499.615, 416.560,   8.678, 906.056, 251.682, 56,  0,   0.000,   0.000,   0.000,   0.241,  29.607,   8.224,  24.000,  51.000, 105.000,   0.000,   0.000,  280,  64.321
13:20:27:611, 36894013515537,  190.834,   25.000, 3800,  14.613,1501.425, 417.062,  10.946, 907.411, 252.059, 65,  0,   0.000,   0.000,   0.000,   0.144,  29.625,   8.229,  24.000,  51.000, 105.000,   0.000,   0.000,  150,  73.515
13:20:27:735, 36894314290632,  190.958,   29.000, 3800,  14.881,1503.275, 417.576,  12.034, 908.908, 252.474, 60,  0,   0.000,   0.000,   0.000,   0.103,  29.638,   8.233,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  94.661
13:20:27:891, 36894691885262,  191.114,   29.000, 3800,  15.349,1505.671, 418.242,  11.056, 910.633, 252.954, 57,  0,   0.000,   0.000,   0.000,   0.027,  29.642,   8.234,  24.000,  51.000, 105.000,   0.000,   0.000,   23,  97.847
